# LAMMPS data
12255 atoms
7 atom types
-25.0 25.0  xlo xhi
-25.0 25.0  ylo yhi
-25.0 25.0  zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1  1.008        # H
2 12.010700     # C
3 14.0067       # N
4 15.999        # O
5 32.06         # S
6 18.998403163  # F
7 35.45         # Cl

Atoms

392	1	-22.021	-8.836	-12.45	# H
393	1	-21.887	-8.002	-13.707	# H
394	4	-12.422	-10.805	-8.259	# O
395	1	-12.308	-11.251	-9.099	# H
396	1	-11.603	-10.327	-8.128	# H
397	4	-9.285	-12.933	3.025	# O
398	1	-8.448	-13.393	3.098	# H
399	1	-9.083	-12.029	3.267	# H
400	4	-15.501	-9.065	-21.126	# O
401	1	-15.23	-9.197	-20.217	# H
402	1	-15.09	-8.239	-21.381	# H
403	4	-16.951	-6.712	-7.73	# O
404	1	-17.183	-7.419	-7.128	# H
405	1	-16.754	-7.155	-8.555	# H
406	4	-16.976	-23.945	-10.937	# O
407	1	-16.809	-23.192	-11.504	# H
408	1	-16.411	-23.802	-10.176	# H
409	4	-12.666	-1.557	-20.968	# O
410	1	-13.425	-2.073	-21.239	# H
411	1	-11.921	-1.99	-21.384	# H
412	4	-21.14	3.271	-18.89	# O
413	1	-21.463	4.126	-19.175	# H
414	1	-20.256	3.443	-18.568	# H
415	4	-22.873	-2.865	-7.14	# O
416	1	-22.154	-3.187	-7.682	# H
417	1	-22.689	-1.933	-7.025	# H
418	4	-6.005	-16.649	-19.031	# O
419	1	-5.087	-16.618	-18.76	# H
420	1	-6.151	-17.561	-19.28	# H
421	4	-19.193	-8.918	-20.688	# O
422	1	-18.401	-9.354	-21.002	# H
423	1	-19.378	-9.335	-19.846	# H
424	4	-9.361	-13.345	-21.277	# O
425	1	-8.541	-13.822	-21.154	# H
426	1	-9.532	-12.937	-20.427	# H
427	4	-11.375	-9.938	-13.744	# O
428	1	-12.16	-9.626	-13.294	# H
429	1	-11.495	-9.665	-14.653	# H
430	4	-18.261	-14.587	-8.088	# O
431	1	-17.325	-14.784	-8.126	# H
432	1	-18.665	-15.398	-7.779	# H
433	4	-15.894	-5.266	-2.9	# O
434	1	-15.129	-5.6	-3.37	# H
435	1	-15.649	-4.376	-2.645	# H
436	4	-16.108	-4.58	-23.401	# O
437	1	-16.713	-5.218	-23.023	# H
438	1	-16.224	-3.794	-22.867	# H
439	4	-11.552	-24.432	-19.875	# O
440	1	-10.735	-24.453	-19.378	# H
441	1	-11.278	-24.486	-20.791	# H
442	4	-16.865	-7.674	-15.316	# O
443	1	-16.884	-6.756	-15.589	# H
444	1	-16.999	-7.645	-14.369	# H
445	4	-13.135	-16.125	-24.182	# O
446	1	-13.523	-15.294	-24.454	# H
447	1	-12.191	-15.97	-24.208	# H
448	4	-10.941	-4.29	-5.135	# O
449	1	-11.814	-4.476	-4.791	# H
450	1	-10.882	-4.815	-5.934	# H
451	4	-16.214	-10.169	-14.488	# O
452	1	-17.097	-10.324	-14.151	# H
453	1	-16.266	-9.31	-14.908	# H
454	4	0.78	-9.419	-9.405	# O
455	1	1.599	-9.544	-9.884	# H
456	1	0.835	-10.032	-8.672	# H
457	4	-10.264	-19.966	-18.264	# O
458	1	-9.708	-20.742	-18.333	# H
459	1	-9.728	-19.327	-17.794	# H
460	4	-10.255	-6.622	3.842	# O
461	1	-9.972	-5.747	3.573	# H
462	1	-9.735	-6.813	4.622	# H
463	4	-10.194	-9.503	-8.139	# O
464	1	-10.083	-8.695	-8.64	# H
465	1	-9.323	-9.69	-7.789	# H
466	4	-17.268	-11.744	1.768	# O
467	1	-17.496	-12.261	2.541	# H
468	1	-16.57	-11.161	2.065	# H
469	4	-6.19	-6.351	4.542	# O
470	1	-5.822	-7.233	4.491	# H
471	1	-5.498	-5.782	4.205	# H
472	4	2.457	-12.515	-12.349	# O
473	1	1.972	-13.335	-12.262	# H
474	1	3.32	-12.779	-12.668	# H
475	4	-5.192	-14.043	-16.181	# O
476	1	-4.289	-13.734	-16.259	# H
477	1	-5.707	-13.407	-16.678	# H
478	4	-11.32	-12.956	-16.689	# O
479	1	-12.038	-12.549	-16.203	# H
480	1	-11.605	-13.859	-16.826	# H
481	4	-20.564	-25.026	-15.848	# O
482	1	-20.042	-24.667	-15.131	# H
483	1	-21.288	-24.408	-15.951	# H
484	4	-21.798	-9.709	-17.005	# O
485	1	-22.396	-9.582	-17.741	# H
486	1	-22.27	-10.289	-16.409	# H
487	4	-11.504	-14.748	-9.579	# O
488	1	-10.878	-14.034	-9.459	# H
489	1	-10.985	-15.461	-9.954	# H
490	4	3.806	-18.244	-9.883	# O
491	1	3.599	-18.656	-10.721	# H
492	1	2.982	-17.845	-9.602	# H
493	4	-18.645	-12.466	-4.198	# O
494	1	-19.232	-12.36	-4.947	# H
495	1	-18.188	-11.628	-4.131	# H
496	4	-22.802	-22.563	-9.98	# O
497	1	-23.01	-22.981	-10.816	# H
498	1	-22.237	-21.826	-10.215	# H
499	4	-4.642	-23.804	-10.606	# O
500	1	-3.751	-23.931	-10.932	# H
501	1	-4.668	-22.887	-10.331	# H
502	4	-12.043	-6.805	-20.289	# O
503	1	-12.17	-6.518	-19.385	# H
504	1	-11.11	-6.669	-20.455	# H
505	4	-13.788	-11.765	-15.369	# O
506	1	-13.503	-11.81	-14.457	# H
507	1	-14.527	-11.157	-15.36	# H
508	4	-19.707	-8.399	-23.756	# O
509	1	-18.798	-8.595	-23.527	# H
510	1	-19.901	-8.985	-24.487	# H
511	4	-19.035	-23.7	-14.161	# O
512	1	-18.287	-23.105	-14.117	# H
513	1	-19.794	-23.146	-13.977	# H
514	4	-10.959	-15.694	-14.968	# O
515	1	-11.91	-15.768	-15.05	# H
516	1	-10.619	-16.477	-15.402	# H
517	4	-11.155	-9.003	-5.085	# O
518	1	-11.613	-9.39	-5.831	# H
519	1	-10.843	-8.157	-5.409	# H
520	4	-7.07	-11.101	-10.86	# O
521	1	-8.023	-11.081	-10.78	# H
522	1	-6.751	-10.852	-9.992	# H
523	4	-7.032	-20.218	-24.666	# O
524	1	-7.944	-19.95	-24.55	# H
525	1	-6.798	-20.637	-23.837	# H
526	4	-18.914	-13.24	-21.874	# O
527	1	-19.734	-12.747	-21.911	# H
528	1	-18.276	-12.618	-21.525	# H
529	4	-4.211	-13.036	-7.399	# O
530	1	-3.665	-13.749	-7.73	# H
531	1	-4.085	-12.325	-8.028	# H
532	4	-8.9	-14.249	-15.418	# O
533	1	-9.689	-14.638	-15.041	# H
534	1	-8.663	-14.834	-16.137	# H
535	4	-13.116	-13.055	-21.86	# O
536	1	-13.4	-13.033	-20.947	# H
537	1	-12.712	-13.916	-21.966	# H
538	4	-14.393	-6.819	-12.682	# O
539	1	-15.325	-6.982	-12.539	# H
540	1	-14.312	-5.865	-12.677	# H
541	4	-8.194	-4.429	-9.031	# O
542	1	-7.455	-5.023	-9.162	# H
543	1	-8.276	-3.96	-9.862	# H
544	4	-18.614	-21.118	-18.722	# O
545	1	-18.172	-20.835	-17.922	# H
546	1	-18.219	-20.588	-19.415	# H
547	4	-7.174	-14.325	-0.286	# O
548	1	-7.945	-14.788	-0.614	# H
549	1	-6.437	-14.741	-0.732	# H
550	4	-4.003	-8.179	-23.514	# O
551	1	-3.646	-7.305	-23.673	# H
552	1	-4.591	-8.066	-22.768	# H
553	4	2.157	-11.909	-8.47	# O
554	1	2.505	-12.495	-7.798	# H
555	1	1.475	-12.421	-8.905	# H
556	4	3.486	-14.061	-15.359	# O
557	1	3.9	-13.821	-14.53	# H
558	1	3.906	-13.498	-16.009	# H
559	4	-10.097	1.573	-16.133	# O
560	1	-10.16	1.829	-15.212	# H
561	1	-10.149	0.617	-16.12	# H
562	4	-18.564	-15.755	-15.332	# O
563	1	-19.342	-15.2	-15.389	# H
564	1	-18.803	-16.553	-15.804	# H
565	4	-7.022	-14.8	-20.66	# O
566	1	-6.432	-14.056	-20.535	# H
567	1	-6.77	-15.423	-19.979	# H
568	4	-10.432	-13.664	-12.495	# O
569	1	-9.683	-13.074	-12.584	# H
570	1	-10.154	-14.471	-12.929	# H
571	4	-19.101	-5.647	-14.503	# O
572	1	-19.764	-5.402	-13.858	# H
573	1	-19.573	-6.183	-15.14	# H
574	4	-14.463	-20.159	-13.915	# O
575	1	-14.549	-19.488	-14.593	# H
576	1	-13.616	-19.981	-13.507	# H
577	4	-16.623	-1.532	-11.814	# O
578	1	-15.832	-1.062	-12.078	# H
579	1	-17.342	-0.998	-12.151	# H
580	4	-16.994	-11.195	-20.713	# O
581	1	-16.312	-10.581	-20.984	# H
582	1	-17.07	-11.068	-19.767	# H
583	4	-16.404	-4.988	-13.343	# O
584	1	-17.304	-5.313	-13.378	# H
585	1	-16.495	-4.041	-13.235	# H
586	4	-16.49	4.554	-20.28	# O
587	1	-15.736	4.82	-20.807	# H
588	1	-16.334	4.95	-19.423	# H
589	4	-20.958	2.26	-15.047	# O
590	1	-20.023	2.052	-15.045	# H
591	1	-20.996	3.191	-15.265	# H
592	4	-7.139	-19.199	-18.68	# O
593	1	-6.222	-19.384	-18.882	# H
594	1	-7.628	-19.589	-19.404	# H
595	4	-0.175	-17.566	-16.39	# O
596	1	-0.065	-18.265	-17.035	# H
597	1	0.503	-16.928	-16.61	# H
598	4	-15.346	-13.154	-17.124	# O
599	1	-14.592	-12.718	-16.727	# H
600	1	-15.718	-13.682	-16.418	# H
601	4	-7.155	-13.663	-3.927	# O
602	1	-7.418	-14.499	-3.543	# H
603	1	-7.972	-13.173	-4.02	# H
604	4	-8.589	-21.367	-5.952	# O
605	1	-7.886	-20.717	-5.955	# H
606	1	-8.799	-21.489	-5.026	# H
607	4	-13.351	-16.869	-1.393	# O
608	1	-13.076	-17.502	-0.729	# H
609	1	-13.065	-16.023	-1.049	# H
610	4	-6.657	-16.36	-7.984	# O
611	1	-6.801	-15.545	-7.503	# H
612	1	-5.741	-16.58	-7.815	# H
